id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
1759,591841,3,1.4,1649,8729,2.5,0,0,3,8,1481,168,2018,0,98003,47.456523,0.0,1343,9012,20230107T000000
1760,547237,1,1.4,2145,14590,2.5,0,4,3,6,1975,170,1909,0,98001,47.431667,0.0,1901,15316,20230522T000000
1761,595994,4,3.0,2351,13535,2.0,0,1,1,6,2166,185,1974,0,98002,47.645498,0.0,2148,14786,20230505T000000
1762,461319,6,3.6,1921,25064,1.5,0,4,3,5,1408,513,2002,0,98001,47.058813,0.0,2213,21953,20230331T000000
1763,361315,5,3.9,556,4421,1.5,1,0,5,9,536,20,1989,0,98001,47.353278,0.0,649,4000,20231107T000000
1764,109705,1,2.9,2265,17607,1.5,0,2,1,8,1776,489,2020,2022,98004,47.354896,0.0,2578,15800,20230804T000000
1765,313090,2,1.6,2291,9217,2.0,0,4,1,7,1747,544,2000,2022,98001,47.737425,0.0,2214,7923,20230503T000000
1766,223513,3,1.3,1455,17951,1.0,0,0,3,6,1286,169,1925,0,98001,47.277231,0.0,1696,16115,20230705T000000
1767,675641,2,3.4,972,14352,1.5,0,4,1,6,742,230,1903,0,98006,47.545331,0.0,815,15004,20230602T000000
1768,323617,6,2.7,3180,15929,1.5,0,1,2,7,2710,470,1989,1998,98004,47.474374,0.0,3373,15077,20230906T000000
1769,368480,6,2.9,2393,9500,1.5,0,4,2,7,1967,426,2001,2022,98004,47.708609,0.0,2811,10518,20230424T000000
1770,432722,2,3.3,1816,9899,2.0,0,1,3,6,1397,419,1927,1974,98004,47.619166,0.0,2001,10043,20230406T000000
1771,356540,1,3.1,1090,17872,2.5,0,1,5,7,858,232,1901,0,98005,47.524249,0.0,993,15813,20230717T000000
1772,604257,2,3.5,1342,24437,2.0,0,0,1,8,1111,231,1965,0,98004,47.389067,0.0,1458,24118,20231202T000000
1773,256602,4,1.2,3042,9017,2.0,0,3,4,9,2445,597,1915,1951,98006,47.129531,0.0,2792,9353,20230103T000000
1774,379191,2,3.2,2110,6312,2.0,0,4,3,8,1718,392,1956,0,98005,47.549417,0.0,1782,7236,20230529T000000
1775,238629,3,3.6,1559,21134,1.5,0,2,1,6,1435,124,1922,0,98002,47.606098,0.0,1694,23955,20230421T000000
1776,151996,3,1.9,2407,14674,1.0,0,1,3,7,1806,601,1922,1939,98005,47.185026,0.0,2098,14242,20230120T000000
1777,258234,5,2.9,1348,23304,2.5,0,3,3,7,1197,151,1976,2006,98002,47.253261,0.0,1138,24680,20230722T000000
1778,344444,3,1.9,3200,5942,1.5,0,1,5,7,2891,309,1920,1927,98004,47.550466,0.0,3266,5461,20230701T000000
1779,285604,2,3.9,3082,0,1.0,0,3,4,8,2899,183,2002,0,98004,47.567828,0.0,3230,0,20231127T000000
1780,246136,3,1.1,1626,9669,2.0,0,3,1,6,1551,75,1924,0,98002,47.301871,0.0,1334,11265,20230815T000000
1781,139052,1,2.7,1497,7336,1.0,0,2,3,9,1119,378,1957,0,98003,47.385187,0.0,1200,7701,20231019T000000
1782,337534,3,1.5,0,14212,1.5,1,3,3,7,0,0,1936,1946,98006,47.132702,0.0,0,13096,20231224T000000
1783,124291,4,3.1,814,8631,1.0,0,2,1,6,719,95,2020,0,98005,47.775453,0.0,688,9128,20230317T000000
1784,464008,1,1.5,928,22410,1.0,0,0,3,8,860,68,1948,0,98006,47.240025,0.0,959,26020,20231113T000000
1785,362365,5,1.7,2108,12118,1.0,0,1,3,6,1647,461,1976,2017,98006,47.608452,0.0,2490,10358,20231112T000000
1786,131367,4,2.5,1739,16504,1.0,0,2,3,7,1491,248,1914,0,98001,47.493008,0.0,1747,16388,20230811T000000
1787,303618,2,3.7,923,16576,2.0,0,1,2,8,859,64,1927,1941,98004,47.757919,0.0,790,15389,20230205T000000
1788,237176,2,1.6,1775,16949,2.5,0,4,2,6,1651,124,1966,0,98005,47.341549,0.0,1699,15196,20231120T000000
1789,397876,2,1.4,2404,14758,1.5,0,0,4,8,2154,250,1986,0,98006,47.512251,0.0,2523,14145,20231027T000000
1790,551067,4,3.3,2422,20106,2.5,0,4,5,6,1752,670,1903,0,98005,47.160315,0.0,2676,19253,20231129T000000
1791,68724,4,2.5,480,7043,1.5,0,4,1,8,343,137,1946,0,98006,47.112295,0.0,500,6227,20230331T000000
1792,367253,4,3.7,1897,28994,1.5,0,3,5,6,1548,349,1949,0,98004,47.619267,0.0,1543,27876,20230129T000000
1793,325980,1,1.4,893,12634,1.0,0,3,5,8,632,261,1959,0,98006,47.142995,0.0,765,13309,20230625T000000
1794,450701,6,2.9,2721,1884,2.0,0,4,2,6,2642,79,1961,0,98002,47.454356,0.0,2581,1526,20230808T000000
1795,381979,1,1.7,2627,16880,1.5,0,3,4,7,1854,773,1966,0,98004,47.702259,0.0,2843,20183,20230516T000000
1796,237204,2,1.5,1281,6488,2.0,0,1,5,6,908,373,2002,0,98005,47.649337,0.0,1324,5958,20231218T000000
1797,302141,6,3.1,1387,21653,2.0,0,3,5,5,1039,348,1971,1977,98003,47.367083,0.0,1134,22723,20230624T000000
1798,230596,3,2.8,1630,37096,2.0,0,4,3,6,1447,183,1942,1953,98006,47.182299,0.0,1823,33884,20230506T000000
1799,511401,2,3.3,197,7134,2.0,0,3,1,5,169,28,1988,0,98002,47.601899,0.0,205,6830,20230620T000000
1800,353196,5,1.9,2268,18323,2.5,1,3,4,5,2036,232,2017,0,98004,47.768451,0.0,2619,18683,20230923T000000
1801,635178,1,2.3,1781,0,1.5,0,2,1,7,1724,57,1957,1972,98001,47.367552,0.0,1722,0,20230514T000000
1802,340900,4,2.2,2776,19539,1.5,0,2,2,9,2322,454,2004,0,98004,47.339337,0.0,2765,21652,20230929T000000
1803,243738,1,4.0,1121,6142,2.0,0,4,5,9,799,322,1951,1979,98005,47.39502,0.0,1078,6858,20230126T000000
1804,122942,4,1.9,1504,8751,2.0,0,1,5,6,1397,107,1975,0,98005,47.614322,0.0,1637,8816,20231004T000000
1805,79529,6,1.9,794,3987,1.0,0,0,1,7,749,45,1968,0,98001,47.745704,0.0,874,3310,20230410T000000
1806,112379,5,2.1,1196,22321,1.5,0,0,2,8,855,341,1996,2022,98002,47.252079,0.0,1302,22836,20231228T000000
1807,390068,6,2.7,1054,25073,1.5,0,4,3,6,814,240,1945,0,98005,47.200344,0.0,966,24848,20230130T000000
1808,426308,5,1.8,2796,15233,1.5,0,1,3,8,2603,193,1924,0,98002,47.967999,0.0,2948,13498,20230513T000000
1809,112821,1,3.7,1441,6355,1.0,0,1,5,8,1171,270,1924,0,98002,47.464535,0.0,1347,5109,20231217T000000
1810,484255,4,1.8,2099,30895,2.5,0,1,5,5,1766,333,2020,0,98004,47.550579,0.0,2379,28620,20230519T000000
1811,277540,6,3.7,1695,7495,2.0,0,2,4,5,1605,90,1934,1959,98002,47.361614,0.0,1393,6773,20230710T000000
1812,372018,5,1.3,984,0,1.5,0,4,1,7,716,268,1960,0,98006,47.597992,0.0,802,0,20230706T000000
1813,591833,2,3.0,1865,19583,2.0,0,0,5,8,1684,181,1914,0,98005,47.692012,0.0,1567,21632,20230520T000000
1814,484525,2,3.7,2479,3952,2.5,1,1,2,5,1895,584,2005,2022,98005,47.559959,0.0,2183,3855,20231116T000000
1815,309720,6,1.5,1033,24886,1.0,0,4,1,5,742,291,1989,0,98003,47.848172,0.0,841,29381,20230825T000000
1816,216321,4,3.9,2647,11188,1.5,0,0,4,7,2378,269,1973,0,98002,47.434651,0.0,2193,9940,20231024T000000
1817,27227,6,2.4,1320,21037,2.0,0,2,3,8,972,348,1987,0,98003,47.447424,0.0,1217,18688,20230719T000000
1818,242127,1,3.8,1613,29015,2.0,0,3,4,6,1490,123,1934,1960,98004,47.546281,0.0,1354,30227,20231011T000000
1819,318330,5,3.0,2424,2911,1.0,0,0,1,6,1844,580,1928,0,98003,47.592992,0.0,2716,3372,20230321T000000
1820,201923,1,1.9,1469,9340,3.0,0,0,3,8,1049,420,1937,1959,98002,47.545589,0.0,1206,9982,20230916T000000
1821,330311,2,1.6,2030,14243,1.5,0,0,2,6,1481,549,1968,0,98005,47.243117,0.0,2361,15232,20230411T000000
1822,361527,5,1.9,1748,30375,1.5,0,3,3,6,1664,84,1923,0,98004,47.562503,0.0,2007,34096,20230201T000000
1823,316271,6,1.3,2103,8416,1.5,0,1,3,7,1706,397,1918,1955,98002,47.425165,0.0,1857,8983,20231004T000000
1824,252499,1,1.4,95,9054,1.0,0,3,2,7,75,20,1945,0,98004,47.383805,0.0,78,9993,20230501T000000
1825,375298,3,1.3,536,19781,2.0,0,0,5,7,454,82,1948,0,98001,47.506496,0.0,451,22677,20230224T000000
1826,416291,4,2.3,2492,9227,3.0,0,2,5,8,2217,275,1943,1967,98002,47.307695,0.0,2550,7410,20230118T000000
1827,186440,4,3.4,2829,16525,1.5,0,0,3,8,2011,818,1972,0,98001,47.272922,0.0,2943,19073,20231105T000000
1828,561639,3,1.4,1271,0,3.0,0,2,3,7,1232,39,1925,1962,98003,46.976906,0.0,1177,0,20230501T000000
1829,335211,2,1.4,1804,37143,2.5,0,4,4,6,1781,23,1924,0,98002,47.849447,0.0,1657,43265,20230420T000000
1830,352827,5,2.9,2235,1522,1.5,0,2,5,8,1844,391,1934,0,98001,47.611146,0.0,2263,1379,20231127T000000
1831,456232,4,1.6,2554,11782,2.0,0,0,2,8,2103,451,2013,0,98006,47.476647,0.0,2355,11571,20230302T000000
1832,384982,3,1.3,377,14675,1.5,0,3,3,7,363,14,1935,1939,98005,47.366555,0.0,442,17221,20230921T000000
1833,492970,6,1.5,1291,34126,2.0,1,0,3,7,1069,222,1913,0,98003,46.924794,0.0,1230,28798,20230925T000000
1834,393068,3,3.8,1733,1751,1.0,0,0,4,8,1658,75,1955,0,98002,47.354294,0.0,1538,1922,20231024T000000
1835,258134,2,3.5,2562,34837,2.0,0,4,4,9,1815,747,1905,0,98002,47.643173,0.0,2199,33338,20230507T000000
1836,404225,2,2.1,3998,22571,1.0,0,1,4,8,3385,613,1931,1968,98005,47.688435,0.0,4208,18274,20230517T000000
1837,178441,1,3.0,1817,19170,2.5,0,0,1,7,1791,26,1925,1948,98005,47.628458,0.0,1691,22537,20230319T000000
1838,366283,4,2.6,874,5153,2.5,0,4,2,8,678,196,1914,1926,98001,47.531678,0.0,765,4365,20230726T000000
1839,345015,1,3.0,2321,20711,1.5,0,3,1,8,1810,511,1948,1952,98001,47.760775,0.0,2112,22982,20230703T000000
1840,318782,3,3.0,3056,7765,1.5,0,4,3,7,2716,340,1994,0,98001,47.434293,0.0,2821,7405,20230330T000000
1841,330719,5,2.9,2086,27666,1.5,0,4,4,8,2039,47,1955,1996,98004,47.717038,0.0,2190,31103,20231116T000000
1842,67722,5,1.8,1274,5289,2.0,1,2,4,6,967,307,1936,0,98003,47.423084,0.0,1108,5818,20230817T000000
1843,267691,2,1.1,2766,13868,1.5,0,1,4,8,2700,66,2001,2015,98002,47.323772,0.0,3023,14606,20230305T000000
1844,363926,5,2.4,2530,9447,2.0,0,1,5,6,2274,256,1952,0,98003,47.298857,0.0,2332,11106,20231122T000000
1845,373978,5,3.7,1179,5124,1.5,0,3,2,6,1176,3,1957,0,98005,47.287101,0.0,1173,4301,20230224T000000
1846,195848,5,2.7,2305,22413,1.0,0,4,1,7,2122,183,2000,0,98006,47.631814,0.0,2447,25089,20231020T000000
1847,539856,3,3.5,2797,20354,1.0,0,3,2,6,2518,279,1982,1993,98003,47.351451,0.0,2845,21744,20231008T000000
1848,220073,5,4.0,2945,27090,1.0,0,3,4,6,2781,164,1977,2004,98003,47.293394,0.0,3136,25082,20231006T000000
1849,495418,6,1.5,1946,0,2.0,0,1,3,7,1464,482,1935,0,98001,47.642747,0.0,1807,0,20230707T000000
1850,414079,5,3.1,1713,25641,3.0,0,1,5,7,1685,28,2000,0,98005,47.565594,0.0,2030,27124,20230710T000000
1851,253065,5,3.0,2981,40054,1.5,0,1,2,8,2234,747,1910,1927,98003,47.692518,0.0,2932,43839,20230930T000000
1852,616296,1,3.9,1031,10483,2.0,0,0,3,8,729,302,1926,0,98002,47.60252,0.0,957,9170,20230405T000000
1853,170954,3,4.0,2350,33951,1.0,0,4,4,7,2136,214,1901,0,98001,47.349378,0.0,2158,28547,20230331T000000
1854,487873,2,3.1,903,12368,2.0,0,3,4,6,682,221,1921,1966,98003,47.51522,0.0,737,10399,20230904T000000
1855,500087,1,1.7,2852,1275,1.0,0,4,4,8,2645,207,1965,2014,98005,47.525027,0.0,3062,1169,20230316T000000
1856,249406,4,3.4,1793,11943,2.0,0,3,4,7,1682,111,1983,0,98006,47.316168,0.0,1622,10290,20230303T000000
1857,558869,3,1.3,3014,25482,2.5,0,3,5,7,2323,691,2007,0,98002,47.279075,0.0,3567,25845,20230810T000000
1858,312493,6,3.3,2393,6618,1.0,0,3,5,7,1737,656,2011,0,98006,47.363856,0.0,2115,6451,20230924T000000
1859,393304,3,3.7,1021,8996,2.0,0,3,2,9,868,153,1916,0,98005,47.907316,0.0,1033,10410,20230501T000000
1860,389048,4,2.1,3139,20935,1.0,0,2,4,6,3035,104,1903,0,98005,47.417451,0.0,3434,22755,20231108T000000
1861,329853,4,2.9,3240,15030,1.5,0,2,5,7,3091,149,1913,1945,98005,47.746573,0.0,3719,13261,20231105T000000
1862,471621,4,2.3,2705,20846,1.0,0,0,3,8,1988,717,1906,0,98006,47.406268,0.0,2333,17058,20231207T000000
1863,469023,2,2.3,1390,17378,1.5,0,1,5,7,1375,15,1978,0,98004,47.677768,0.0,1659,18831,20230128T000000
1864,87720,5,1.9,1755,19796,1.0,0,3,5,7,1367,388,1993,0,98002,47.680498,0.0,2040,22534,20231208T000000
1865,545651,3,3.3,2116,10676,1.5,0,4,2,5,1702,414,1915,0,98005,47.690518,0.0,2507,11534,20231029T000000
1866,100626,5,3.8,1437,17317,1.5,0,2,5,7,1070,367,2003,0,98004,47.577565,0.0,1639,18313,20231001T000000
1867,504881,5,3.8,3353,5726,1.5,0,1,3,7,2727,626,1965,2007,98001,47.775473,0.0,3859,5151,20230123T000000
1868,519005,6,1.5,2115,27884,2.0,0,0,4,8,1883,232,1918,0,98004,47.575671,0.0,2198,27823,20230409T000000
1869,186355,4,3.6,0,8657,2.5,0,1,1,7,0,0,1900,1935,98001,47.842706,0.0,0,9435,20231012T000000
1870,288377,2,3.2,2271,26288,1.5,0,3,2,7,2153,118,1930,0,98006,47.176016,0.0,2301,23063,20231104T000000
1871,184144,6,1.8,1721,12663,1.0,0,1,3,6,1535,186,2018,0,98004,47.569657,0.0,1747,12544,20230420T000000
1872,317761,1,1.2,1940,17019,1.5,0,3,2,7,1511,429,1903,0,98006,47.556665,0.0,1988,14411,20230722T000000
1873,303794,2,1.8,1705,10050,2.5,0,2,4,7,1478,227,1990,0,98005,47.312696,0.0,2043,10173,20230416T000000
1874,466949,5,3.7,2645,4840,2.0,0,2,5,7,1902,743,1957,0,98004,47.615917,0.0,2226,4982,20230215T000000
1875,546546,2,2.9,2895,0,1.5,0,3,5,7,2530,365,1955,0,98004,47.201983,0.0,3248,0,20230914T000000
1876,559352,4,3.2,2226,4446,1.0,0,4,3,7,1818,408,1952,0,98005,47.369163,0.0,2024,4391,20230524T000000
1877,265674,1,1.8,1728,11760,1.5,0,2,4,8,1260,468,1988,0,98001,47.100182,0.0,1632,12171,20230125T000000
1878,318616,4,3.2,1966,17118,1.5,0,4,1,7,1557,409,1985,0,98005,47.811725,0.0,1636,20519,20230303T000000
1879,97484,1,1.1,2015,25103,2.5,0,3,1,5,1953,62,1942,0,98002,47.45369,0.0,1895,26333,20230818T000000
1880,229119,6,2.1,1358,10542,2.5,1,3,5,7,1189,169,1973,0,98004,47.933377,0.0,1624,11607,20230323T000000
1881,494727,5,2.9,2463,6180,1.0,0,2,4,7,2391,72,2013,0,98002,47.66059,0.0,2361,5418,20231202T000000
1882,592337,1,1.4,2368,572,2.0,0,4,4,6,1949,419,1996,0,98005,47.58962,0.0,2528,578,20230730T000000
1883,164847,1,3.5,3232,19800,1.5,0,3,3,8,3211,21,1948,0,98006,47.382754,0.0,2741,15899,20230716T000000
1884,261130,1,1.7,3004,28831,1.5,0,2,1,6,2427,577,2011,0,98005,47.29073,0.0,3511,23427,20231213T000000
1885,346039,2,3.0,1451,27663,2.5,0,3,3,6,1345,106,2007,2015,98003,47.604594,0.0,1641,25698,20230717T000000
1886,392024,6,2.2,2656,22099,2.0,0,1,2,5,2102,554,1959,0,98002,47.485697,0.0,2535,21803,20230611T000000
1887,228559,2,2.8,1239,21385,1.5,0,1,4,8,906,333,1993,0,98003,47.232146,0.0,1163,22031,20230727T000000
1888,413609,5,1.3,2556,31976,1.5,0,2,1,8,2427,129,1993,1995,98002,47.196628,0.0,2486,36938,20231105T000000
1889,278924,1,1.1,1586,18320,2.5,0,3,3,7,1473,113,1915,0,98006,47.308259,0.0,1523,20311,20230213T000000
1890,347832,6,3.7,1181,21461,2.0,0,2,5,8,1117,64,1972,0,98003,47.864193,0.0,1066,19743,20231015T000000
1891,431942,6,1.8,2224,11792,1.5,0,0,2,5,1756,468,1980,2020,98003,47.942656,0.0,2660,12940,20231006T000000
1892,350963,3,3.5,0,1379,1.5,0,2,3,7,0,0,1998,0,98002,47.540998,0.0,0,1406,20231002T000000
1893,284542,5,4.0,599,8161,1.5,0,2,5,6,458,141,1959,0,98005,47.529789,0.0,543,9072,20230809T000000
1894,333558,6,1.6,1858,14908,3.0,0,1,1,9,1306,552,2013,2018,98001,47.432736,0.0,2216,14377,20231012T000000
1895,336745,1,1.8,2065,15607,2.0,0,1,1,7,1982,83,1946,0,98005,47.313103,0.0,1664,13059,20230526T000000
1896,294498,1,3.0,1704,34262,1.5,0,3,2,7,1460,244,1914,0,98001,47.775036,0.0,1661,35885,20230310T000000
1897,311180,6,3.9,736,15812,2.0,0,2,5,6,732,4,1962,0,98002,47.874715,0.0,756,16172,20230520T000000
1898,589797,2,3.7,1345,26788,2.0,0,2,4,6,1096,249,2011,2022,98004,47.321316,0.0,1096,31648,20230110T000000
1899,434137,5,2.5,2312,10649,1.5,0,3,1,8,2282,30,1927,0,98005,47.483432,0.0,1998,9209,20230421T000000
1900,305677,1,3.4,2465,11883,1.0,0,4,4,6,2180,285,1919,1948,98003,47.410027,0.0,2226,12625,20230206T000000
1901,454543,6,1.4,1987,1709,2.0,0,3,4,6,1696,291,1996,0,98005,47.415952,0.0,2162,1691,20230322T000000
1902,299927,1,3.9,2925,7576,2.0,0,1,3,8,2313,612,1962,0,98002,47.737182,0.0,3439,7209,20230406T000000
1903,525968,6,3.9,2317,20269,2.0,0,1,3,7,2195,122,1932,0,98004,47.237608,0.0,2432,22657,20230224T000000
1904,405446,5,1.5,1402,15075,2.5,0,2,1,6,1329,73,1935,0,98004,47.593294,0.0,1437,16948,20230512T000000
1905,333904,6,1.9,1775,24429,1.5,0,1,4,8,1464,311,1912,1926,98005,47.645648,0.0,1801,26525,20230811T000000
1906,417157,3,1.3,877,16812,1.0,0,3,3,7,805,72,1961,0,98005,47.47157,0.0,824,14011,20230304T000000
1907,114368,6,1.8,1913,11475,3.0,0,2,5,5,1595,318,1967,0,98006,47.678614,0.0,2163,10764,20230112T000000
1908,180984,6,3.4,2889,36482,1.5,0,3,5,7,2663,226,1922,0,98005,47.52953,0.0,2936,29867,20230526T000000
1909,170911,5,2.1,2548,14060,2.0,0,3,5,6,2543,5,1971,1985,98002,47.743426,0.0,2272,13180,20230921T000000
1910,371441,6,1.3,3121,26630,2.0,0,2,5,7,2430,691,1912,0,98001,47.195559,0.0,2667,28205,20230201T000000
1911,609877,5,2.0,1757,10987,2.0,0,4,4,6,1564,193,1987,0,98006,47.430245,0.0,2098,11069,20230218T000000
1912,684695,3,3.9,3076,22095,1.5,0,1,5,7,2503,573,1939,1948,98001,47.485637,0.0,2482,23888,20231226T000000
1913,445707,5,2.9,1845,24280,2.0,0,0,4,8,1595,250,2009,0,98003,46.965559,0.0,2164,24779,20230706T000000
1914,425126,1,2.2,3177,17084,2.5,0,0,1,9,3057,120,1929,0,98002,47.282809,0.0,2819,17465,20231209T000000
1915,79841,5,1.5,1982,0,2.0,0,0,1,9,1594,388,1993,2000,98006,47.33728,0.0,2106,0,20230409T000000
1916,268598,3,4.0,2565,15182,1.5,0,1,5,7,1851,714,1924,0,98004,47.689641,0.0,2361,14358,20230616T000000
1917,231832,4,3.5,3180,27304,1.0,0,4,5,7,2988,192,1996,2022,98006,47.358631,0.0,3637,26720,20231102T000000
1918,256872,6,1.8,1845,20274,1.0,0,3,5,6,1598,247,1972,0,98003,47.336384,0.0,1877,17131,20230801T000000
1919,324778,5,1.2,2174,19458,1.5,0,2,1,5,1814,360,1925,0,98004,47.663497,0.0,1861,22061,20230718T000000
1920,279186,6,1.2,3031,0,1.5,0,4,3,5,2288,743,1923,0,98006,47.176418,0.0,2751,0,20230903T000000
1921,53105,2,1.4,1893,7795,3.0,0,0,1,6,1377,516,1996,0,98004,47.085751,0.0,1756,8625,20230603T000000
1922,462186,1,2.7,943,19113,2.0,0,1,5,9,738,205,1938,0,98005,47.427682,0.0,1088,19752,20230406T000000
1923,189088,1,3.8,3714,19103,2.0,0,1,3,9,3400,314,1988,0,98004,47.210459,0.0,4110,19631,20230304T000000
1924,385887,2,2.5,1624,27146,2.0,0,2,3,7,1337,287,2015,0,98006,47.218064,0.0,1838,26823,20230713T000000
1925,661112,2,3.5,2127,13551,1.0,0,3,2,7,1852,275,2008,0,98004,47.614687,0.0,1746,12094,20231118T000000
1926,212092,5,2.3,2924,19058,3.0,0,4,4,6,2118,806,1978,0,98002,47.675195,0.0,3016,18172,20231225T000000
1927,0,2,3.1,1513,15163,1.5,0,4,5,7,1115,398,1960,0,98005,47.657773,0.0,1815,18134,20231029T000000
1928,307099,4,3.2,1193,5130,1.0,0,4,4,6,839,354,2004,0,98005,47.721755,0.0,1329,4403,20230929T000000
1929,515143,6,1.5,2202,0,1.5,0,3,2,6,1986,216,2011,0,98003,47.748227,0.0,1867,0,20230331T000000
1930,643752,6,2.1,565,19310,2.5,0,3,4,8,440,125,1948,1980,98005,47.074282,0.0,605,22141,20231124T000000
1931,165567,3,2.9,1769,16739,2.5,0,3,5,6,1751,18,1940,0,98001,47.590082,0.0,1942,16424,20230929T000000
1932,424504,2,1.2,2196,8818,1.0,0,2,2,7,1740,456,1969,1999,98002,47.394078,0.0,2208,9190,20230326T000000
1933,280203,2,2.1,1784,0,2.5,0,1,4,7,1443,341,1919,0,98003,47.350515,0.0,1483,0,20231022T000000
1934,334107,4,2.6,765,21297,1.5,0,0,1,8,643,122,1943,0,98001,47.612083,0.0,622,21702,20230205T000000
1935,746651,1,4.0,3275,12340,1.0,0,3,3,8,2606,669,1915,0,98004,47.153941,0.0,3848,13482,20230118T000000
1936,124554,1,2.4,2082,20568,2.5,0,1,2,7,1967,115,1920,0,98001,47.149778,0.0,1880,19311,20230318T000000
1937,388060,6,3.4,3144,33640,2.5,0,3,1,6,3027,117,1914,1918,98003,47.626715,0.0,2991,36775,20230218T000000
1938,420153,6,2.3,1791,0,2.0,0,0,5,7,1259,532,1938,0,98005,47.597557,0.0,2002,0,20231225T000000
1939,512867,5,3.4,1295,8003,2.0,0,3,3,7,1160,135,1941,0,98002,47.527347,0.0,1393,6891,20230824T000000
1940,364697,4,2.8,2215,12906,2.5,0,1,2,7,2006,209,1960,0,98003,47.324017,0.0,2630,13614,20230213T000000
1941,396207,3,3.7,1827,29548,2.0,0,2,3,8,1805,22,1903,1951,98001,47.648766,0.0,1529,28944,20230419T000000
1942,291252,3,2.2,1057,0,2.5,0,0,2,7,857,200,1923,0,98001,47.636061,0.0,1144,0,20230509T000000
1943,390369,4,2.8,3175,34358,2.0,0,1,2,6,2408,767,1902,0,98003,47.517061,0.0,2644,32186,20230107T000000
1944,298521,3,2.9,1502,16358,3.0,0,4,4,8,1285,217,2013,2022,98006,47.264536,0.0,1201,18106,20231031T000000
1945,443235,1,2.3,527,14039,3.0,0,4,3,7,439,88,1900,1902,98006,47.41495,0.0,446,12012,20230422T000000
1946,294558,3,1.4,3062,13019,1.0,0,4,3,6,2870,192,1993,0,98003,47.667567,0.0,3204,15259,20230801T000000
1947,406565,3,1.3,1596,10637,2.5,0,2,1,6,1550,46,1912,0,98006,47.765438,0.0,1708,10289,20231031T000000
1948,345610,4,1.1,1513,25481,1.5,0,3,5,7,1098,415,1953,0,98003,47.434693,0.0,1475,22738,20231103T000000
1949,518907,4,3.6,587,4314,1.5,0,3,1,6,559,28,1981,0,98005,47.450065,0.0,480,4812,20231229T000000
1950,342290,3,1.7,3392,18454,2.0,0,3,4,8,3299,93,1939,0,98003,47.467662,0.0,3573,21760,20230307T000000
1951,84045,2,1.6,968,11158,1.0,0,2,2,7,945,23,1910,1915,98004,47.554979,0.0,807,13023,20230131T000000
1952,539288,4,3.2,2046,7378,2.0,0,4,4,8,1901,145,1941,0,98002,47.383787,0.0,1752,6604,20231022T000000
1953,214140,5,2.0,2730,40859,2.5,0,3,4,5,2518,212,1992,2009,98002,46.921163,0.0,2743,43670,20230922T000000
1954,251935,5,2.5,2337,19190,1.5,0,2,1,8,1646,691,1903,0,98004,47.738554,0.0,2187,19549,20231024T000000
1955,260650,1,1.5,1952,21132,1.5,0,2,2,8,1905,47,1924,1927,98001,47.858938,0.0,1924,23034,20231115T000000
1956,556165,3,3.9,638,26377,2.5,0,1,5,6,513,125,1999,0,98001,47.37752,0.0,672,26239,20230114T000000
1957,29648,2,3.6,1352,786,1.5,0,3,4,6,963,389,1935,1939,98001,47.286669,0.0,1168,776,20230227T000000
1958,820662,1,3.6,2150,32522,1.5,0,4,5,6,1771,379,1963,0,98001,47.47258,0.0,2488,37500,20231210T000000
1959,508408,3,2.2,1370,0,1.5,0,0,2,7,1260,110,1943,0,98005,47.462499,0.0,1402,0,20230830T000000
1960,383485,4,3.3,2162,7312,2.0,0,2,2,6,1800,362,1939,0,98004,47.699104,0.0,1748,8153,20231219T000000
1961,341765,5,1.4,2545,10409,2.0,0,1,1,7,2360,185,1991,2007,98002,47.510928,0.0,2675,11262,20230905T000000
1962,392833,6,1.0,2770,20817,2.5,0,0,3,8,2362,408,1944,0,98004,47.341475,0.0,2729,22302,20230408T000000
1963,428168,2,1.1,1019,17187,1.5,0,2,1,6,804,215,1907,1918,98002,47.236318,0.0,1101,14135,20230611T000000
1964,446782,6,2.8,3757,13331,2.5,0,1,5,7,2858,899,1984,0,98001,47.673127,0.0,4183,14661,20230904T000000
1965,433340,5,2.4,2613,14880,2.0,0,3,1,7,2159,454,1934,1967,98005,47.619902,0.0,3071,15701,20231122T000000
1966,363437,6,2.6,1998,5219,1.5,0,1,2,4,1420,578,1943,1956,98003,47.712112,0.0,2396,4806,20231208T000000
1967,320399,4,1.0,2871,27,2.0,0,2,4,6,2373,498,1917,0,98003,47.306363,0.0,2927,30,20230104T000000
1968,327309,3,2.3,3892,22265,2.0,0,3,3,8,2804,1088,1946,0,98006,47.867687,0.0,3987,25225,20231102T000000
1969,320763,4,3.2,849,21937,2.0,0,4,2,6,817,32,1924,0,98001,47.151261,0.0,686,25729,20230918T000000
1970,520065,6,2.3,1819,30844,1.0,0,1,4,6,1587,232,2009,0,98001,47.64192,0.0,2084,29836,20231127T000000
1971,439033,4,3.2,97,7099,1.0,0,0,5,8,86,11,1940,0,98004,47.118083,0.0,78,7244,20230214T000000
1972,0,5,1.7,2154,21928,1.5,0,3,5,7,1694,460,1904,0,98005,47.341934,0.0,2268,25488,20230730T000000
1973,448385,2,3.4,2292,12162,1.5,0,3,5,8,1759,533,1963,0,98005,47.812205,0.0,1923,11270,20230901T000000
